gene	node_0_0_value	node_0_1_value	node_1_0_value	node_1_1_value	node_2_0_value	node_2_1_value	node_3_0_value	node_3_1_value	node_4_0_value	node_4_1_value	node_5_0_value	node_5_1_value	node_6_0_value	node_0_0_selected	node_0_1_selected	node_1_0_selected	node_1_1_selected	node_2_0_selected	node_2_1_selected	node_3_0_selected	node_3_1_selected	node_4_0_selected	node_4_1_selected	node_5_0_selected	node_5_1_selected	node_6_0_selected
CACNA1E	2.21989693612	2.21989693612	3.01900895152	3.01900895152	2.90846872093	2.90846872093	0.437822202421	0.437822202421	-0.569829079493	-0.569829079493	1.51115185343	1.51115185343	1.46666788181	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1F	-1.7312736037	-1.7312736037	1.0651504369	1.0651504369	0.448427905898	0.448427905898	-1.05392991594	-1.05392991594	0.570718139075	0.570718139075	-0.610634390522	-0.610634390522	1.73477091228	0	0	0	0	0	0	0	0	0	0	0	0	0
SYCP3	2.25572559486	2.25572559486	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	-18.1338059692	0	0	0	0	0	0	0	0	0	0	0	0	0
GLRX5	0.165488085206	0.165488085206	0.350689426514	0.350689426514	0.536185569901	0.536185569901	0.409849738488	0.409849738488	0.506766511519	0.506766511519	0.567539769419	0.567539769419	0.39813439313	0	0	0	0	0	0	0	0	0	0	0	0	0
GLO1	0.0922029573836	0.0922029573836	0.188230673615	0.188230673615	0.234629148433	0.234629148433	0.801577879449	0.801577879449	0.826506613458	0.826506613458	0.0916793084008	0.0916793084008	0.615600476068	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V0D1	-0.10170806833	-0.10170806833	0.0333351198051	0.0333351198051	0.718013001904	0.718013001904	-0.308875091936	-0.308875091936	-0.346493870973	-0.346493870973	-0.0554746668626	-0.0554746668626	0.293237850487	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1S	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	-28.1219802895	0	0	0	0	0	0	0	0	0	0	0	0	0
WSB1	-1.20319907828	-1.20319907828	-0.675716363253	-0.675716363253	-0.279364900628	-0.279364900628	-0.52227670241	-0.52227670241	-1.80091597256	-1.80091597256	-1.70167623695	-1.70167623695	-1.32863233854	0	0	0	0	0	0	0	0	0	0	0	0	0
FCAR	-1.5353702537	-1.5353702537	-21.1937717835	-21.1937717835	-1.55732947954	-1.55732947954	-0.536155885497	-0.536155885497	-1.86560309072	-1.86560309072	-2.48516946134	-2.48516946134	-1.73613239876	0	0	0	0	0	0	0	0	0	0	0	0	0
FLCN	-0.504683601793	-0.504683601793	-0.326780633343	-0.326780633343	0.299942030698	0.299942030698	-0.581443734135	-0.581443734135	-0.747511758689	-0.747511758689	-0.851218949334	-0.851218949334	-0.383219667667	0	0	0	0	0	0	0	0	0	0	0	0	0
BMP8B	0.300403379377	0.300403379377	1.02645326645	1.02645326645	-0.58065237722	-0.58065237722	0.703583999044	0.703583999044	0.284653061414	0.284653061414	-1.00400208478	-1.00400208478	-0.290880825006	0	0	0	0	0	0	0	0	0	0	0	0	0
HOTAIR	3.81122216561	3.81122216561	-4.25116412638	-4.25116412638	4.64110290327	4.64110290327	0.414376556024	0.414376556024	-0.107812951489	-0.107812951489	3.79925385589	3.79925385589	-1.3116731407	0	0	0	0	0	0	0	0	0	0	0	0	0
BGLAP	0.879828297825	0.879828297825	0.823743291181	0.823743291181	1.37889137519	1.37889137519	0.300196600768	0.300196600768	-0.34292924706	-0.34292924706	0.366522066742	0.366522066742	-0.213846803602	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC15A3	0.205543801884	0.205543801884	1.42468370589	1.42468370589	1.8820994823	1.8820994823	0.41623084662	0.41623084662	-0.946301784132	-0.946301784132	-0.152216935076	-0.152216935076	-0.252204994229	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC15A4	-0.344487429131	-0.344487429131	-0.289103886988	-0.289103886988	-0.355247252983	-0.355247252983	-0.0143422121137	-0.0143422121137	-0.762490836079	-0.762490836079	-0.721262610181	-0.721262610181	-0.373271816331	0	0	0	0	0	0	0	0	0	0	0	0	0
CARHSP1	0.186337522459	0.186337522459	-0.0229354296863	-0.0229354296863	0.336753476403	0.336753476403	-0.64875534518	-0.64875534518	0.415109072399	0.415109072399	0.303830640893	0.303830640893	0.639444191714	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM41	-1.07342780353	-1.07342780353	-1.55609622881	-1.55609622881	-1.46974096896	-1.46974096896	-0.0415397767539	-0.0415397767539	-0.0735398980917	-0.0735398980917	-0.406496578016	-0.406496578016	-0.537161582108	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM42	1.00408853963	1.00408853963	0.860328536211	0.860328536211	1.19747006437	1.19747006437	0.325932696816	0.325932696816	0.268011274345	0.268011274345	1.01698473653	1.01698473653	0.707912601538	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM45	0.506231806039	0.506231806039	0.358192703112	0.358192703112	0.196581097881	0.196581097881	0.310892501497	0.310892501497	0.241027529103	0.241027529103	0.621547630334	0.621547630334	0.344917161184	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM47	0.661628198399	0.661628198399	0.833574941299	0.833574941299	0.640961137316	0.640961137316	0.845380071444	0.845380071444	1.00790076297	1.00790076297	1.23535942927	1.23535942927	0.670213181028	0	0	0	0	0	0	0	0	0	0	0	0	0
NPY1R	-1.14330938222	-1.14330938222	1.3211195709	1.3211195709	-5.36372121608	-5.36372121608	2.06592043995	2.06592043995	-1.97051495975	-1.97051495975	-1.55927438501	-1.55927438501	-0.740826924027	0	0	0	0	0	0	0	0	0	0	0	0	0
PQBP1	0.470551225242	0.470551225242	0.621432552897	0.621432552897	0.426174786674	0.426174786674	-0.290245367809	-0.290245367809	0.0116736376172	0.0116736376172	0.633976137491	0.633976137491	0.13113674027	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC15	0.444845761301	0.444845761301	0.300501691603	0.300501691603	0.149205979632	0.149205979632	0.125444190686	0.125444190686	0.1561827649	0.1561827649	0.600861002972	0.600861002972	0.117316357386	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC14	-0.162994688713	-0.162994688713	-0.0203652978727	-0.0203652978727	-0.390176926574	-0.390176926574	-0.222604414678	-0.222604414678	-0.823888989736	-0.823888989736	-1.25023848856	-1.25023848856	-0.159044321983	0	0	0	0	0	0	0	0	0	0	0	0	0
OAT	0.0111027745094	0.0111027745094	-0.420316635676	-0.420316635676	0.255863511749	0.255863511749	0.0415433927345	0.0415433927345	-0.249220223583	-0.249220223583	0.154061583585	0.154061583585	-0.547919483627	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC13	0.0469146299095	0.0469146299095	0.508569260414	0.508569260414	0.0678219459805	0.0678219459805	0.110562958826	0.110562958826	-0.0809022772941	-0.0809022772941	-0.244552215293	-0.244552215293	-1.05964102279	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC19	-0.81963352261	-0.81963352261	-0.612006166746	-0.612006166746	-0.0213514899854	-0.0213514899854	-0.17852880535	-0.17852880535	-0.693446379985	-0.693446379985	-0.637038930496	-0.637038930496	0.00888520959551	0	0	0	0	0	0	1	1	0	0	0	0	1
GRIK2	0.26262221785	0.26262221785	0.827683287078	0.827683287078	0.0390821916487	0.0390821916487	0.370622089463	0.370622089463	-0.783827504427	-0.783827504427	-0.751255734726	-0.751255734726	-0.46162393601	0	0	0	0	0	0	0	1	0	0	0	0	0
SLBP	0.397751782935	0.397751782935	-0.0621245962066	-0.0621245962066	0.382964222267	0.382964222267	0.122566947126	0.122566947126	0.219434769744	0.219434769744	0.17613444104	0.17613444104	-0.00258728894671	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM48A	0.52909878737	0.52909878737	0.145972900484	0.145972900484	0.00560052882802	0.00560052882802	-0.510389044341	-0.510389044341	-0.279567921634	-0.279567921634	-0.189843875664	-0.189843875664	-0.294191778824	0	0	0	0	0	0	0	0	0	0	0	0	0
C4orf21	-0.430155581271	-0.430155581271	-0.502001462456	-0.502001462456	-1.2405705829	-1.2405705829	-0.0582141296936	-0.0582141296936	-0.131827747769	-0.131827747769	-0.540360527763	-0.540360527763	-0.21344759249	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT1	-1.11050945573	-1.11050945573	-1.05413770533	-1.05413770533	-1.03701413177	-1.03701413177	-0.409595313532	-0.409595313532	-0.317570517667	-0.317570517667	-0.863765909847	-0.863765909847	-0.78469338272	0	0	0	0	0	0	0	0	0	0	0	0	0
C4orf22	2.79272670143	2.79272670143	-18.187567008	-18.187567008	6.35575827977	6.35575827977	-18.187567008	-18.187567008	-18.187567008	-18.187567008	2.52103278841	2.52103278841	-18.187567008	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf62	-0.117070589773	-0.117070589773	-0.154748878286	-0.154748878286	0.437513073923	0.437513073923	0.213895118041	0.213895118041	-0.137262473034	-0.137262473034	-0.709875630452	-0.709875630452	-0.181032797026	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf63	-0.60550564128	-0.60550564128	-0.960476263416	-0.960476263416	-0.683621690724	-0.683621690724	0.162007210443	0.162007210443	0.176226412907	0.176226412907	-0.0829651134329	-0.0829651134329	-0.121232724551	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC31A1	-0.00796682204117	-0.00796682204117	-0.152515555683	-0.152515555683	0.0438780037565	0.0438780037565	-0.155143591156	-0.155143591156	0.600765321496	0.600765321496	-0.48025765634	-0.48025765634	0.414653648884	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC9	0.745382112714	0.745382112714	0.600315166679	0.600315166679	0.562791481919	0.562791481919	0.932828318952	0.932828318952	0.623962348468	0.623962348468	0.976790765691	0.976790765691	0.605496738326	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6	2.3351975302	2.3351975302	1.03148600537	1.03148600537	0.505909534088	0.505909534088	0.790176260419	0.790176260419	1.19752522892	1.19752522892	1.57806702656	1.57806702656	-19.1305327699	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP91	-0.656528322172	-0.656528322172	-0.511678915432	-0.511678915432	-0.865132519818	-0.865132519818	-0.431264549285	-0.431264549285	-0.318210377464	-0.318210377464	-0.519032125052	-0.519032125052	-0.140043452385	0	0	0	0	0	0	0	0	0	0	0	0	0
RICTOR	-1.11198702613	-1.11198702613	-1.3034227289	-1.3034227289	-1.63768762731	-1.63768762731	0.180773659679	0.180773659679	-0.473346044794	-0.473346044794	-0.946672499451	-0.946672499451	-0.835287076719	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0664	-0.105239782887	-0.105239782887	-0.780385599	-0.780385599	0.290179371847	0.290179371847	-0.932126027362	-0.932126027362	-0.511831863026	-0.511831863026	-0.126839133686	-0.126839133686	0.820741994141	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1G	0.56272074998	0.56272074998	0.558755805545	0.558755805545	0.547628378451	0.547628378451	0.606980470881	0.606980470881	0.867665705873	0.867665705873	0.789731101267	0.789731101267	0.699709160685	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	-1.4054149551	-1.4054149551	-0.472441443285	-0.472441443285	-0.496195211807	-0.496195211807	-1.20205156813	-1.20205156813	-0.998122688348	-0.998122688348	-1.35184734506	-1.35184734506	-1.21072828313	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1E	0.70749836619	0.70749836619	-0.589125306164	-0.589125306164	1.49293924358	1.49293924358	0.26589397595	0.26589397595	-0.473759603095	-0.473759603095	0.237095775271	0.237095775271	2.12762631648	0	0	0	0	0	0	0	0	0	0	0	0	0
THEM4	0.0063246672688	0.0063246672688	0.421466527438	0.421466527438	0.334012649859	0.334012649859	0.78915189097	0.78915189097	0.407632769151	0.407632769151	0.188414604015	0.188414604015	-0.024636624173	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCF3	0.406870028273	0.406870028273	0.397425543629	0.397425543629	0.706880381026	0.706880381026	0.441576794923	0.441576794923	0.176145121985	0.176145121985	0.295361461861	0.295361461861	0.510264466291	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1B	-0.573180485457	-0.573180485457	-0.71619165114	-0.71619165114	-0.655338756442	-0.655338756442	0.120587617528	0.120587617528	-0.161567068029	-0.161567068029	-0.421232482306	-0.421232482306	-0.475461274408	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1A	-0.78360913547	-0.78360913547	-0.67279714351	-0.67279714351	-0.623713261398	-0.623713261398	0.0293296272945	0.0293296272945	-0.165208031198	-0.165208031198	-0.282859410742	-0.282859410742	-0.348487967886	0	0	0	0	0	0	0	0	0	0	0	0	0
EGR2	-1.7717317107	-1.7717317107	-4.01946201133	-4.01946201133	-3.44729998808	-3.44729998808	-2.36927266276	-2.36927266276	-2.4968147706	-2.4968147706	-3.29546333346	-3.29546333346	-3.93001054989	0	0	0	0	0	0	0	0	0	0	0	0	0
C4BPA	-4.10373677824	-4.10373677824	-2.35215454439	-2.35215454439	-6.12565177705	-6.12565177705	-3.25645933775	-3.25645933775	-2.11207526315	-2.11207526315	-6.05349339949	-6.05349339949	-8.30445180745	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1L	-2.10473657026	-2.10473657026	-3.53967917755	-3.53967917755	-3.56275601235	-3.56275601235	-1.77103197486	-1.77103197486	-1.50734659299	-1.50734659299	-1.64730171758	-1.64730171758	-0.624425596743	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1K	-1.96848472193	-1.96848472193	-2.27704260003	-2.27704260003	-1.31556815562	-1.31556815562	0.294911942569	0.294911942569	-1.12522989396	-1.12522989396	0.287903164809	0.287903164809	-0.882620205981	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1J	1.47730196237	1.47730196237	2.61425281916	2.61425281916	0.569303005676	0.569303005676	0.513690210532	0.513690210532	2.75968463822	2.75968463822	1.61451431215	1.61451431215	2.74520422665	0	0	0	0	0	0	0	0	0	0	0	0	0
PJA1	-0.717084383084	-0.717084383084	0.0850449542668	0.0850449542668	-0.801717717774	-0.801717717774	-0.53674339829	-0.53674339829	-0.608460805237	-0.608460805237	-0.578015289343	-0.578015289343	-1.30889952107	0	0	0	0	0	0	0	0	0	0	0	0	0
PJA2	-1.18176161521	-1.18176161521	-1.40377930287	-1.40377930287	-1.34040267715	-1.34040267715	-0.149630134534	-0.149630134534	-0.368980033204	-0.368980033204	-0.988080991968	-0.988080991968	-0.888775565635	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK2	0.643562769808	0.643562769808	1.07233308818	1.07233308818	0.00833786303865	0.00833786303865	-0.480133942381	-0.480133942381	0.740219548373	0.740219548373	0.848069932537	0.848069932537	-0.174743694895	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK1	0.510427599598	0.510427599598	0.181056840086	0.181056840086	-0.0920327708085	-0.0920327708085	-0.0948548344105	-0.0948548344105	0.542245417763	0.542245417763	0.695775820462	0.695775820462	0.492381783102	0	0	0	0	0	0	0	0	0	0	0	0	0
DALRD3	1.39285954314	1.39285954314	0.566407066762	0.566407066762	1.56634719392	1.56634719392	1.04226995076	1.04226995076	0.677250212002	0.677250212002	0.5323466325	0.5323466325	1.12867046982	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAB2	-1.10274758569	-1.10274758569	-0.013004475685	-0.013004475685	-0.583043694063	-0.583043694063	-0.0563753559301	-0.0563753559301	-0.774662947687	-0.774662947687	-0.891579443337	-0.891579443337	-1.12010116135	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKAB1	-0.05808964361	-0.05808964361	0.132828701211	0.132828701211	0.457792796243	0.457792796243	0.371453881842	0.371453881842	-0.43996441717	-0.43996441717	-0.347146969779	-0.347146969779	0.290395924997	0	0	0	0	0	0	0	0	0	0	0	0	0
SIKE1	-0.522343129506	-0.522343129506	-0.711113263275	-0.711113263275	-0.685646839772	-0.685646839772	-0.666697722593	-0.666697722593	-0.165885287215	-0.165885287215	-0.833051102733	-0.833051102733	-0.3644457822	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX5	-3.62322328903	-3.62322328903	-0.419167365963	-0.419167365963	-1.6451838425	-1.6451838425	-2.94591499301	-2.94591499301	-3.3686404885	-3.3686404885	-2.57302502239	-2.57302502239	3.24748983727	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN9	0.199233006531	0.199233006531	0.0103137424079	0.0103137424079	-0.163149867591	-0.163149867591	0.246262096642	0.246262096642	0.623990810705	0.623990810705	-0.0120283112426	-0.0120283112426	-0.190439565026	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX6	-1.01809045269	-1.01809045269	-0.439471173701	-0.439471173701	-0.683864463327	-0.683864463327	-0.736663283618	-0.736663283618	-0.933311950259	-0.933311950259	-0.230866116426	-0.230866116426	-1.2381531117	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX1	4.18256265068	4.18256265068	1.6712787669	1.6712787669	3.69001705934	3.69001705934	0.719449177467	0.719449177467	0.952837627942	0.952837627942	3.51555199233	3.51555199233	1.38196119372	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX3	-0.235790509738	-0.235790509738	-2.05405576177	-2.05405576177	-4.38698627675	-4.38698627675	-3.68771875489	-3.68771875489	-4.11044425038	-4.11044425038	-3.31482878427	-3.31482878427	-3.98082736316	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX2	4.29861292542	4.29861292542	0.0189035051274	0.0189035051274	2.28473185424	2.28473185424	0.740076678022	0.740076678022	0.484530492348	0.484530492348	1.8192522348	1.8192522348	0.614096081833	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN3	-0.221962118976	-0.221962118976	-0.995559231625	-0.995559231625	-0.207430878597	-0.207430878597	0.0269643844447	0.0269643844447	0.446623400297	0.446623400297	-1.34991788468	-1.34991788468	0.280851154938	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN2	-0.264996521749	-0.264996521749	-0.337296976826	-0.337296976826	0.0580563911825	0.0580563911825	-0.63086577041	-0.63086577041	-0.253337379648	-0.253337379648	-0.457270535654	-0.457270535654	-0.734419498034	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN1	-0.00969575233526	-0.00969575233526	-0.107604534331	-0.107604534331	-0.179104345916	-0.179104345916	0.685020692472	0.685020692472	0.154329947554	0.154329947554	0.159901098822	0.159901098822	1.43256133542	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN7	0.880512341165	0.880512341165	1.69083064912	1.69083064912	2.71919147553	2.71919147553	0.309941052189	0.309941052189	-0.193054739276	-0.193054739276	1.27679576411	1.27679576411	0.192106795697	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN6	1.13549122727	1.13549122727	0.547004674867	0.547004674867	1.35763413631	1.35763413631	0.547848414936	0.547848414936	0.117875614181	0.117875614181	0.559545776756	0.559545776756	0.933389268415	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN5	0.446072944341	0.446072944341	-0.59083397662	-0.59083397662	-0.990880034841	-0.990880034841	-3.29157433408	-3.29157433408	-1.4247645532	-1.4247645532	-0.91872162849	-0.91872162849	-1.58472053666	0	0	0	0	0	0	0	0	0	0	0	0	0
RG9MTD1	-0.317839089498	-0.317839089498	0.269978562696	0.269978562696	0.132133711253	0.132133711253	-0.144896690666	-0.144896690666	-0.0810907848442	-0.0810907848442	0.425390582524	0.425390582524	-0.320010853322	0	0	0	0	0	0	0	0	0	0	0	0	0
GINS2	1.87468653716	1.87468653716	1.40694635036	1.40694635036	0.189237804666	0.189237804666	1.76493614501	1.76493614501	1.67123056814	1.67123056814	1.88881278999	1.88881278999	0.836150107532	0	0	0	0	0	0	0	0	0	0	0	0	0
GINS3	-0.0507717891856	-0.0507717891856	0.183809309684	0.183809309684	-0.50651074995	-0.50651074995	-0.230052030604	-0.230052030604	0.0383046357897	0.0383046357897	-0.0893217270086	-0.0893217270086	-0.96706397684	0	0	0	0	0	0	0	0	0	0	0	0	0
GINS1	1.47682807748	1.47682807748	1.15516355626	1.15516355626	0.966624141479	0.966624141479	1.26150736716	1.26150736716	1.9095795782	1.9095795782	1.86209806703	1.86209806703	1.59519742175	0	0	0	0	0	0	0	0	0	0	0	0	0
GINS4	1.1468707481	1.1468707481	0.931079513898	0.931079513898	0.288991422741	0.288991422741	0.280219760587	0.280219760587	1.56785626049	1.56785626049	-0.509934280353	-0.509934280353	1.25443866948	0	0	0	0	0	0	1	0	0	0	0	0	0
BTF3	-0.0737480826966	-0.0737480826966	0.430251053335	0.430251053335	0.252786453218	0.252786453218	-0.11715272655	-0.11715272655	0.219947785403	0.219947785403	0.662879049171	0.662879049171	-0.593472364041	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR2	-2.50191034371	-2.50191034371	-3.59217656126	-3.59217656126	-4.20100688713	-4.20100688713	-2.42354290009	-2.42354290009	-2.45503416822	-2.45503416822	-3.5486359394	-3.5486359394	-2.54815207203	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	0.758890321522	0.758890321522	0.273202518885	0.273202518885	0.444012555775	0.444012555775	0.867163154194	0.867163154194	0.682898983576	0.682898983576	0.372212143703	0.372212143703	0.290485165918	0	0	0	0	0	0	0	0	0	0	0	0	0
LRCH4	1.18983353616	1.18983353616	0.549959867247	0.549959867247	0.924171046365	0.924171046365	0.224594707694	0.224594707694	0.158112502637	0.158112502637	0.817877684218	0.817877684218	0.83703571656	0	0	0	0	0	0	0	0	0	0	0	0	0
WASH2P	1.26101867578	1.26101867578	1.21726116733	1.21726116733	0.888841386412	0.888841386412	-0.697893573476	-0.697893573476	-1.39307260425	-1.39307260425	0.672051153066	0.672051153066	0.730523753566	0	0	0	0	0	0	0	0	0	0	0	0	0
NNMT	-0.0677729913261	-0.0677729913261	-0.265384839552	-0.265384839552	-0.402952611763	-0.402952611763	-0.504617836723	-0.504617836723	-0.797675046319	-0.797675046319	-0.802229252162	-0.802229252162	-0.851605947468	0	0	0	0	0	0	0	0	0	0	0	0	0
LRCH1	-0.518318225708	-0.518318225708	-0.480190794399	-0.480190794399	-0.977602174253	-0.977602174253	-0.519970798692	-0.519970798692	-0.196246585589	-0.196246585589	-0.800321492259	-0.800321492259	-0.698566593337	0	0	0	0	0	0	0	0	0	0	0	0	0
LRCH2	-1.68622056997	-1.68622056997	-1.48212272052	-1.48212272052	-1.94260232877	-1.94260232877	-0.730880073144	-0.730880073144	-1.51823263808	-1.51823263808	-2.00369436693	-2.00369436693	-1.55063577489	0	0	0	0	0	0	0	0	0	0	0	0	0
LRCH3	-0.823487959849	-0.823487959849	-1.01497570883	-1.01497570883	-0.896209696642	-0.896209696642	-0.151132721321	-0.151132721321	-0.133917142614	-0.133917142614	-1.29710218727	-1.29710218727	-0.843761402004	0	0	0	0	0	0	0	0	0	0	0	0	0
MBD3L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBD3L2	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	-13.267851877	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF146	-0.582115667181	-0.582115667181	-0.349998369738	-0.349998369738	-0.489390765394	-0.489390765394	-0.0116749874962	-0.0116749874962	-1.12559414504	-1.12559414504	-0.626609589629	-0.626609589629	-1.11017687648	0	0	0	0	0	0	0	0	0	0	0	0	0
PARP3	-0.834382602324	-0.834382602324	0.0590392231758	0.0590392231758	0.234106846092	0.234106846092	-0.533984328943	-0.533984328943	0.254491931834	0.254491931834	-0.751662687692	-0.751662687692	-0.0621141817305	0	0	0	0	0	0	0	0	0	0	0	0	0
PTDSS1	-0.349844752193	-0.349844752193	-0.558374400299	-0.558374400299	-0.266501666362	-0.266501666362	-0.262239773951	-0.262239773951	0.0206828042736	0.0206828042736	-0.240429477522	-0.240429477522	0.802348890334	0	0	0	0	0	0	0	0	0	0	0	0	0
PTDSS2	0.480372752453	0.480372752453	0.723838469612	0.723838469612	0.481975283245	0.481975283245	0.437892301399	0.437892301399	0.504120252884	0.504120252884	0.575457855493	0.575457855493	0.806242843669	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL2	1.97353242305	1.97353242305	1.30174895381	1.30174895381	0.562048565159	0.562048565159	1.07689925531	1.07689925531	0.675936091095	0.675936091095	-0.202275124401	-0.202275124401	1.26297129996	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE3C	-0.134972695247	-0.134972695247	-0.496639555396	-0.496639555396	-0.53617171839	-0.53617171839	-0.161185823366	-0.161185823366	-0.0323286437915	-0.0323286437915	-0.173193292483	-0.173193292483	-0.0952559190901	0	0	0	0	0	0	0	0	0	0	0	0	0
EVI5L	0.926443035284	0.926443035284	0.819122655146	0.819122655146	0.8835282569	0.8835282569	-0.024033039182	-0.024033039182	0.209750090687	0.209750090687	0.915063822891	0.915063822891	0.485134484416	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM12B	-0.0563558983317	-0.0563558983317	0.0845239570171	0.0845239570171	-0.247473080505	-0.247473080505	0.367801512738	0.367801512738	0.496272790084	0.496272790084	-0.180199569531	-0.180199569531	0.14009218612	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG10B	-0.293019782024	-0.293019782024	-0.785315659623	-0.785315659623	-1.04247853864	-1.04247853864	0.456460903696	0.456460903696	0.105557339676	0.105557339676	-0.0891370355895	-0.0891370355895	-0.141316102028	0	0	0	0	0	0	0	0	0	0	0	0	0
ARRB2	-0.451597458418	-0.451597458418	0.25549945167	0.25549945167	0.7585137584	0.7585137584	-0.699054070838	-0.699054070838	-0.723676922034	-0.723676922034	-0.193778949195	-0.193778949195	0.0434771449554	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD1C	1.6235000345	1.6235000345	0.0134915649688	0.0134915649688	-0.684011047689	-0.684011047689	0.552552497267	0.552552497267	-0.301280545031	-0.301280545031	0.962109969975	0.962109969975	-0.531610605642	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2S1	0.511675135943	0.511675135943	0.67991088169	0.67991088169	0.768057502437	0.768057502437	0.355541097802	0.355541097802	-1.08777520611	-1.08777520611	0.157092658491	0.157092658491	0.0510081734843	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPRH	-0.935302647878	-0.935302647878	-0.760829120246	-0.760829120246	-0.845831364518	-0.845831364518	-0.829103180506	-0.829103180506	-1.02399787017	-1.02399787017	-1.33425681027	-1.33425681027	-1.29122528834	0	0	0	0	0	0	0	0	0	0	0	0	0
CYBRD1	-1.68975376704	-1.68975376704	-0.891628507533	-0.891628507533	-1.8557018492	-1.8557018492	-1.03114414847	-1.03114414847	-0.442305571984	-0.442305571984	-0.896751353094	-0.896751353094	-0.802667088838	0	0	0	0	0	0	0	0	0	0	0	0	0
NEK9	-0.718928132937	-0.718928132937	-0.407271569352	-0.407271569352	-0.708925846618	-0.708925846618	-0.21799749997	-0.21799749997	-0.224829635494	-0.224829635494	-0.707001666885	-0.707001666885	-0.271183536722	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA1	-1.52999505328	-1.52999505328	-0.543323328059	-0.543323328059	-2.02725056763	-2.02725056763	-1.26767657826	-1.26767657826	2.46945578396	2.46945578396	0.445598431907	0.445598431907	1.1129606314	0	0	0	0	0	0	0	0	0	0	0	0	0
